['jatie'],0,09:56:39.246
['terscheid'],0,09:56:40.246
['paleis'],1,09:56:41.246
['misverstand'],1,09:56:42.246
['wei'],1,09:56:43.246
['orteerd'],0,09:56:44.246
['zichtbare'],1,09:56:45.246
['fameur'],0,09:56:46.246
['synthesen'],1,09:56:47.246
['vreed'],0,09:56:48.246
['submen'],0,09:56:49.246
['leuks'],1,09:56:50.246
['medewerkers'],1,09:56:51.246
['draait'],1,09:56:52.246
['schaden'],1,09:56:53.246
['inwoners'],1,09:56:54.246
['r�s'],0,09:56:55.246
['weergeven'],1,09:56:56.246
['dren'],0,09:56:57.246
['studen'],0,09:56:58.246
['klag'],0,09:56:59.246
['complicaties'],1,09:57:00.246
['keuk'],0,09:57:01.246
['stanker'],0,09:57:02.246
['proten'],0,09:57:03.246
['diten'],0,09:57:04.246
['hij'],1,09:57:05.246
['belanghebbenden'],1,09:57:06.246
['stokt'],1,09:57:07.246
['beschouwing'],1,09:57:08.246
['roze'],1,09:57:09.246
['hemen'],0,09:57:10.246
['literatuur'],1,09:57:11.246
['bewustzijn'],1,09:57:12.246
['gedig'],0,09:57:13.246
['hein'],1,09:57:14.246
['mantie'],0,09:57:15.246
['bekachtig'],0,09:57:16.246
['grafeit'],0,09:57:17.246
['samer'],0,09:57:18.246
