['zichtbare'],1,15:41:35.857
['synthesen'],1,15:41:36.857
['misverstand'],1,15:41:37.857
['schaden'],1,15:41:38.857
['weergeven'],1,15:41:39.857
['hein'],1,15:41:40.857
['stokt'],1,15:41:41.857
['draait'],1,15:41:42.857
['paleis'],1,15:41:43.857
['inwoners'],1,15:41:44.857
['roze'],1,15:41:45.857
['leuks'],1,15:41:46.857
['hij'],1,15:41:47.857
['bewustzijn'],1,15:41:48.857
['belanghebbenden'],1,15:41:49.857
['wei'],1,15:41:50.857
['literatuur'],1,15:41:51.857
['complicaties'],1,15:41:52.857
['beschouwing'],1,15:41:53.857
['medewerkers'],1,15:41:54.857
['dren'],0,15:41:55.857
['hemen'],0,15:41:56.857
['bekachtig'],0,15:41:57.857
['jatie'],0,15:41:58.857
['terscheid'],0,15:41:59.857
['samer'],0,15:42:00.857
['mantie'],0,15:42:01.857
['vreed'],0,15:42:02.857
['proten'],0,15:42:03.857
['fameur'],0,15:42:04.857
['stanker'],0,15:42:05.857
['orteerd'],0,15:42:06.857
['submen'],0,15:42:07.857
['klag'],0,15:42:08.857
['r�s'],0,15:42:09.857
['grafeit'],0,15:42:10.857
['gedig'],0,15:42:11.857
['diten'],0,15:42:12.857
['keuk'],0,15:42:13.857
['studen'],0,15:42:14.857
