%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572342369561E9, 0.0, 2022-06-02 10:07:14.236
1.0, 21241.24273553404, 4993.267952593321, -72275.03624856904, -54938.822083332794, -44560.05776644442, -46847.40118353381, -17254.2726700631, -49744.45548587507, 0.008, 0.794, 0.64, 192.0, 0.0, 64.0, 24.0, 208.0, 20.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347213E9, 0.0, 2022-06-02 10:07:14.721
2.0, 21235.453633720117, 4989.155231613545, -72263.94978331921, -54929.791978572845, -44560.75067052253, -46824.15536930029, -17241.532175723576, -49700.869584187225, 0.008, 0.794, 0.64, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654157234721342E9, 0.0, 2022-06-02 10:07:14.721
3.0, 21239.8122238889, 4993.916153182525, -72263.88272808585, -54922.68412383606, -44552.23465588506, -46814.18649127323, -17216.520573678084, -49686.49741250246, 0.008, 0.794, 0.64, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347213547E9, 0.0, 2022-06-02 10:07:14.721
4.0, 21247.657686192713, 5002.856850964648, -72274.16453053529, -54927.266231449394, -44557.80024025444, -46824.55770070049, -17234.290210520056, -49720.293250118884, 0.008, 0.794, 0.64, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347213664E9, 0.0, 2022-06-02 10:07:14.721
5.0, 21248.10472108182, 4995.950161927958, -72279.1042660599, -54940.87844382268, -44564.50576359103, -46840.62860496386, -17238.98407685567, -49728.988078712, 0.008, 0.794, 0.64, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347213788E9, 0.0, 2022-06-02 10:07:14.721
6.0, 21242.360322756806, 4988.574086257707, -72281.42884748326, -54946.15345551413, -44572.64179857276, -46845.210712577194, -17256.46314101972, -49740.163950939655, 0.008, 0.794, 0.64, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214012E9, 0.0, 2022-06-02 10:07:14.721
7.0, 21239.029912832968, 4991.591571759173, -72271.90700434531, -54934.08351350827, -44560.840077500354, -46845.769506188575, -17236.726550665684, -49753.73145982403, 0.008, 0.794, 0.64, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214153E9, 0.0, 2022-06-02 10:07:14.721
8.0, 21234.648970919727, 4990.742205469872, -72281.74177190564, -54935.9163565536, -44569.937237493665, -46844.093125354426, -17258.69831546525, -49759.92289303814, 0.008, 0.788, 0.638, 192.0, 0.0, 64.0, 24.0, 160.0, 19.0, 240.0, 0.0, 0.0, 0.0, 1.6541572347214298E9, 0.0, 2022-06-02 10:07:14.721
9.0, 21236.52651745397, 4987.70236822395, -72297.32093779098, -54939.69380136655, -44568.50672584853, -46836.404125261804, -17226.37769298288, -49727.31169787785, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214413E9, 0.0, 2022-06-02 10:07:14.721
10.0, 21233.889011608248, 4980.862734420626, -72304.60760648342, -54949.03683054887, -44572.26181891702, -46851.62566323586, -17219.381596968364, -49742.77910504092, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214532E9, 0.0, 2022-06-02 10:07:14.721
11.0, 21227.854040605314, 4976.124164596101, -72294.63872845635, -54943.47124617949, -44569.311388648915, -46848.295253312026, -17223.226097014678, -49731.60323281327, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214663E9, 0.0, 2022-06-02 10:07:14.721
12.0, 21229.95510458411, 4978.135821597079, -72285.42980974076, -54930.46253090651, -44560.03541469997, -46829.56449145848, -17241.107492578925, -49716.06877041683, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214792E9, 0.0, 2022-06-02 10:07:14.721
13.0, 21237.39823548773, 4984.84134493367, -72279.75246664912, -54916.71620806649, -44551.966434951595, -46810.63256390483, -17234.13374830887, -49699.953162664555, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347214913E9, 0.0, 2022-06-02 10:07:14.721
14.0, 21239.320485510885, 4983.857868177637, -72291.2636150436, -54920.292487179344, -44551.47469657358, -46811.61604066087, -17202.59543688243, -49697.80739519685, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347215087E9, 0.0, 2022-06-02 10:07:14.721
15.0, 21228.68105515016, 4972.3914232720645, -72307.22276058469, -54940.274946722384, -44568.462022359614, -46834.07954383845, -17205.92584680627, -49712.62660177072, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347215238E9, 0.0, 2022-06-02 10:07:14.721
16.0, 21238.739340155047, 4985.020158889313, -72288.00026035312, -54927.44504540504, -44556.727356520576, -46819.79677913151, -17207.199896240225, -49701.24956384296, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347215402E9, 0.0, 2022-06-02 10:07:14.721
17.0, 21242.896764623736, 4996.03956890578, -72268.75540837711, -54916.090359221744, -44544.568007536895, -46810.72197088265, -17207.64693112933, -49709.16208138014, 0.008, 0.788, 0.638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347215517E9, 0.0, 2022-06-02 10:07:14.721
18.0, 21241.82388088988, 4998.721778240416, -72274.4103997243, -54920.851280790725, -44548.1666383942, -46811.61604066087, -17211.044396286536, -49719.242718129484, 0.004, 0.788, 0.644, 192.0, 0.0, 32.0, 24.0, 160.0, 20.0, 32.0, 0.0, 0.0, 0.0, 1.65415723472156E9, 0.0, 2022-06-02 10:07:14.721
19.0, 21233.352569741317, 4983.3661297996205, -72303.84764717193, -54949.26034799342, -44573.55822009542, -46829.11745656937, -17227.249411016634, -49721.38848559719, 0.004, 0.788, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654157234721567E9, 0.0, 2022-06-02 10:07:14.721
20.0, 21230.53624993995, 4977.0852896076785, -72311.04490888654, -54966.33708075727, -44585.15877546773, -46855.73838421564, -17262.207539344734, -49748.27763417693, 0.004, 0.788, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541572347215931E9, 0.0, 2022-06-02 10:07:14.721
