%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 144.0, 24.0, 80.0, 20.0, 16.0, 0.0, 0.0, 0.0, 1.654156625006517E9, 0.0, 2022-06-02 09:57:05.006
1.0, 24132.23971512791, 265.2257997066736, -74115.85886667477, -54306.87121234789, -39072.65979917763, -40348.45266919764, -8962.401325988929, -46768.76774654004, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254843612E9, 0.0, 2022-06-02 09:57:05.484
2.0, 24124.036624912816, 262.83416304995575, -74109.93565439411, -54307.184136770265, -39071.87748812169, -40354.15236403375, -8968.592759203048, -46770.71234830766, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484565E9, 0.0, 2022-06-02 09:57:05.484
3.0, 24127.67995925903, 272.2218957211847, -74088.81325588386, -54290.688549362254, -39053.906685579626, -40342.84238133936, -8946.688049636847, -46729.8310076989, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254845707E9, 0.0, 2022-06-02 09:57:05.484
4.0, 24143.77321526685, 289.1868697627628, -74069.05431378535, -54269.67790957426, -39032.001976013424, -40316.512026371005, -8913.786281798635, -46694.04586482595, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484576E9, 0.0, 2022-06-02 09:57:05.484
5.0, 24150.232869414434, 286.52701217258124, -74087.00276458297, -54281.99372076914, -39050.08453727776, -40314.65683158122, -8939.446084433328, -46747.24301662958, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254845812E9, 0.0, 2022-06-02 09:57:05.484
6.0, 24146.991866468416, 268.82443056397807, -74114.8977416632, -54307.85468910393, -39083.12041558271, -40340.11546851581, -8971.073802837587, -46764.36445288235, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254845865E9, 0.0, 2022-06-02 09:57:05.484
7.0, 24154.144424694114, 277.72042485719027, -74098.24569204399, -54293.92955230827, -39072.43628173307, -40335.91334055822, -8948.543244426637, -46743.64438577228, 0.018000000000000002, 0.778, 0.642, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254845915E9, 0.0, 2022-06-02 09:57:05.484
8.0, 24155.396122383612, 283.2636574821064, -74078.9337848346, -54283.156011480816, -39056.79006061436, -40331.26417771151, -8942.731790868258, -46741.610377026846, 0.014, 0.778, 0.644, 192.0, 0.0, 112.0, 24.0, 80.0, 20.0, 32.0, 0.0, 0.0, 0.0, 1.6541566254845967E9, 0.0, 2022-06-02 09:57:05.484
9.0, 24160.179395697047, 294.08190179847503, -74065.29922071687, -54272.33776716444, -39046.30709246482, -40320.55769211742, -8938.57436639957, -46732.781437967, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484602E9, 0.0, 2022-06-02 09:57:05.484
10.0, 24164.090950976726, 300.8321286239778, -74068.00378179595, -54274.34942416542, -39046.37414769818, -40320.6694508397, -8942.754142612714, -46753.568560310436, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846072E9, 0.0, 2022-06-02 09:57:05.484
11.0, 24158.79358754082, 289.276276740584, -74088.63444192821, -54296.83527908746, -39056.745357125445, -40346.21749475211, -8944.251709491218, -46776.36733965485, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846125E9, 0.0, 2022-06-02 09:57:05.484
12.0, 24168.851872545707, 295.19948902124037, -74074.2846219879, -54283.1113079919, -39047.49173492095, -40340.003709793535, -8938.95434605531, -46745.25371137306, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846177E9, 0.0, 2022-06-02 09:57:05.484
13.0, 24154.613811327676, 293.0760732979862, -74070.66363938614, -54279.69149109024, -39041.27794996237, -40338.30497721493, -8944.855206591512, -46740.559845037445, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484624E9, 0.0, 2022-06-02 09:57:05.484
14.0, 24141.627447799143, 292.5172796866035, -74069.0766655298, -54274.52823812106, -39039.758031339414, -40331.130067244776, -8934.193424486331, -46724.53364426299, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484629E9, 0.0, 2022-06-02 09:57:05.484
15.0, 24154.099721205203, 292.7184453867013, -74077.27975574491, -54273.433002642756, -39045.860057575715, -40329.945424788646, -8935.869805320479, -46746.706574762655, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846342E9, 0.0, 2022-06-02 09:57:05.484
16.0, 24148.668247302565, 270.14318348684117, -74111.70144220609, -54302.69143613475, -39076.14667131265, -40357.1251460463, -8973.130163327476, -46791.521822395545, 0.014, 0.778, 0.644, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846394E9, 0.0, 2022-06-02 09:57:05.484
17.0, 24142.72268327745, 267.7738985745786, -74105.62176771424, -54302.914953579304, -39077.48777597997, -40365.06001532794, -8977.622863962992, -46786.760900826564, 0.014, 0.788, 0.646, 192.0, 0.0, 112.0, 24.0, 160.0, 20.0, 48.0, 0.0, 0.0, 0.0, 1.6541566254846447E9, 0.0, 2022-06-02 09:57:05.484
18.0, 24151.30575314829, 283.5318784155701, -74079.47022670152, -54270.50492411911, -39050.08453727776, -40330.727735844586, -8945.481055436261, -46723.639574484776, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65415662548465E9, 0.0, 2022-06-02 09:57:05.484
19.0, 24154.658514816587, 298.64165766735766, -74058.72780784701, -54250.12013317587, -39011.661888559094, -40306.76666578849, -8866.84761844249, -46681.59594316434, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484655E9, 0.0, 2022-06-02 09:57:05.484
20.0, 24145.896630990104, 293.45605295372644, -74068.45081668506, -54261.29600540352, -39017.898025262126, -40304.8667675098, -8879.029319170633, -46698.538565461466, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846601E9, 0.0, 2022-06-02 09:57:05.484
21.0, 24133.938447706518, 273.94298004424337, -74105.62176771424, -54291.26969471809, -39056.94652282554, -40332.82879982338, -8939.870767577979, -46745.656042773255, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846654E9, 0.0, 2022-06-02 09:57:05.484
22.0, 24129.311636604267, 270.07612825347525, -74112.32729105084, -54299.58454365547, -39078.270087035904, -40350.12905003179, -8975.387689517462, -46732.60262401136, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654156625484678E9, 0.0, 2022-06-02 09:57:05.484
23.0, 24140.420453598555, 289.36568371840525, -74080.02902031291, -54271.801325297514, -39056.07480479179, -40322.50229388503, -8947.939747326345, -46726.00885939704, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846833E9, 0.0, 2022-06-02 09:57:05.484
24.0, 24151.57397408175, 301.212108279718, -74061.14179624818, -54253.45054309971, -39037.23228421596, -40298.898851740225, -8930.43833141784, -46727.685240231185, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846883E9, 0.0, 2022-06-02 09:57:05.484
25.0, 24147.573011824254, 287.9798755621762, -74088.00859308346, -54273.81298229849, -39056.477136191985, -40314.768590303494, -8958.266253264697, -46773.21574368665, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846935E9, 0.0, 2022-06-02 09:57:05.484
26.0, 24155.10554970569, 283.17425050428517, -74107.5887212263, -54284.78768882605, -39076.68311317958, -40326.100924742335, -8975.924131384389, -46783.56460136946, 0.014, 0.788, 0.646, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6541566254846988E9, 0.0, 2022-06-02 09:57:05.484
