['r�s'],0,11:42:16.418
['literatuur'],1,11:42:21.418
['zichtbare'],1,11:42:26.418
['mantie'],0,11:42:31.418
['jatie'],0,11:42:36.418
['samer'],0,11:42:41.418
['synthesen'],1,11:42:46.418
['gedig'],0,11:42:51.418
['bekachtig'],0,11:42:56.418
['bewustzijn'],1,11:43:01.418
['hein'],1,11:43:06.418
['leuks'],1,11:43:11.418
['orteerd'],0,11:43:16.418
['dren'],0,11:43:21.418
['draait'],1,11:43:26.418
['wei'],1,11:43:31.418
['studen'],0,11:43:36.418
['keuk'],0,11:43:41.418
['complicaties'],1,11:43:46.418
['weergeven'],1,11:43:51.418
['stokt'],1,11:43:56.418
['klag'],0,11:44:01.418
['vreed'],0,11:44:06.418
['misverstand'],1,11:44:11.418
['diten'],0,11:44:16.418
['belanghebbenden'],1,11:44:21.418
['grafeit'],0,11:44:26.418
['hemen'],0,11:44:31.418
['inwoners'],1,11:44:36.418
['fameur'],0,11:44:41.418
['submen'],0,11:44:46.418
['terscheid'],0,11:44:51.418
['stanker'],0,11:44:56.418
['roze'],1,11:45:01.418
['paleis'],1,11:45:06.418
['schaden'],1,11:45:11.418
['medewerkers'],1,11:45:16.418
['hij'],1,11:45:21.418
['beschouwing'],1,11:45:26.418
['proten'],0,11:45:31.418
