['paleis'],1,12:21:00.897
['samer'],0,12:21:05.897
['diten'],0,12:21:10.897
['inwoners'],1,12:21:15.897
['bewustzijn'],1,12:21:20.897
['vreed'],0,12:21:25.897
['klag'],0,12:21:30.897
['gedig'],0,12:21:35.897
['bekachtig'],0,12:21:40.897
['complicaties'],1,12:21:45.897
['schaden'],1,12:21:50.897
['literatuur'],1,12:21:55.897
['mantie'],0,12:22:00.897
['synthesen'],1,12:22:05.897
['hemen'],0,12:22:10.897
['zichtbare'],1,12:22:15.897
['stanker'],0,12:22:20.897
['jatie'],0,12:22:25.897
['beschouwing'],1,12:22:30.897
['terscheid'],0,12:22:35.897
['draait'],1,12:22:40.897
['hij'],1,12:22:45.897
['belanghebbenden'],1,12:22:50.897
['weergeven'],1,12:22:55.897
['wei'],1,12:23:00.897
['dren'],0,12:23:05.897
['submen'],0,12:23:10.897
['roze'],1,12:23:15.897
['leuks'],1,12:23:20.897
['keuk'],0,12:23:25.897
['orteerd'],0,12:23:30.897
['r�s'],0,12:23:35.897
['misverstand'],1,12:23:40.897
['proten'],0,12:23:45.897
['studen'],0,12:23:50.897
['medewerkers'],1,12:23:55.897
['stokt'],1,12:24:00.897
['fameur'],0,12:24:05.897
['hein'],1,12:24:10.897
['grafeit'],0,12:24:15.897
